시군코드,시도,시군,시도별_가축더위지수,읍면동_총거주자수,가축분뇨발생량_합계_면적비,가축사육종사자수,분뇨처리업장_개수,분뇨처리_정화,환경오염지수
31140,경기도,오산시,0.35294891783404836,0.5942343284123419,0.015081811192934058,0.4276233493559971,0.0,0.0,1306.051534913426
31192,경기도,용인시 기흥구,0.35294891783404836,0.765087798811078,0.0034129802242115113,0.41356596444959065,0.0,0.0,293.5724480241029
31193,경기도,용인시 수지구,0.35294891783404836,0.7230164752454562,0.0029450607002958623,0.40597186497326826,0.0,0.0,252.96576637775283
31191,경기도,용인시 처인구,0.35294891783404836,0.6116525083461943,0.45432019326593454,0.8271319288991813,0.7739760316291208,0.799662207354178,39418.84058647877
31170,경기도,의왕시,0.35294891783404836,0.5270588411024564,0.003014740659435136,0.4341573937931147,0.7739760316291208,0.0,259.0679823127986
31030,경기도,의정부시,0.35294891783404836,0.8178127693784463,0.008697241057083104,0.46292212601514665,0.0,0.0,752.0910060595086
31210,경기도,이천시,0.35294891783404836,0.580553550667688,0.8674923558329343,0.957916487784348,0.5283208335737188,0.8598900973051936,75269.74770864447
31200,경기도,파주시,0.35294891783404836,0.8098733757480643,0.15616656317026925,0.884211822276972,0.8616541669070521,0.416239697357811,13548.073420147008
31070,경기도,평택시,0.35294891783404836,0.8943899330531773,0.3283967445532103,0.8372626975167837,0.0,0.5666858300065624,28492.410015216654
31270,경기도,포천시,0.35294891783404836,0.5078689686252069,0.4286787428403586,0.9266128264568796,0.33333333333333337,0.0,37193.83959289403
31180,경기도,하남시,0.35294891783404836,0.660542414629794,0.0036441468692395653,0.2920713428895116,0.0,0.0,313.6263602820068
31240,경기도,화성시,0.35294891783404836,0.9397399629187912,0.5385377616274438,0.9533978039639625,0.8616541669070521,0.5548703051171049,46726.43825754356
38090,경상남도,거제시,1.0,0.6157619245355184,0.0189527193902431,0.6320280838954807,0.0,0.0,1637.067216605351
38390,경상남도,거창군,1.0,0.38187474170760716,0.12372795123920725,0.8132382702254953,0.8616541669070521,0.0,10728.461502027882
38340,경상남도,고성군,1.0,0.37613809946734156,0.17724562921116827,0.8052857714069923,0.0,0.4927654457550983,15372.106667201955
38070,경상남도,김해시,1.0,0.8197160172099904,0.38395465488230973,0.923708726599856,0.33333333333333337,0.0,33308.32624256253
38350,경상남도,남해군,1.0,0.22422421404295845,0.06865756004453709,0.6736005589932216,0.0,0.0,5949.8972873030325
38080,경상남도,밀양시,1.0,0.4216332252198489,0.13594317587969926,0.8656784022940155,0.33333333333333337,0.559900701046719,11788.332890088248
38060,경상남도,사천시,1.0,0.4418518154656894,0.15896471233036893,0.7496925897724004,0.5283208335737188,0.6874469126085138,13785.9492970492
38370,경상남도,산청군,1.0,0.1453360563780821,0.10484341733638008,0.8128080811419148,0.7739760316291208,0.7420748723363956,9089.825920528767
38100,경상남도,양산시,1.0,0.7066840605058942,0.13015671528126596,0.6970644120829956,0.33333333333333337,0.6569749552218231,11286.298874853925
38310,경상남도,의령군,1.0,0.11001598841994786,0.16407420407876933,0.7562880091836169,0.5283208335737188,0.0,14229.235123122051
38030,경상남도,진주시,1.0,0.7559754407748449,0.09603240380426263,0.8048304821072334,0.33333333333333337,0.0,8325.313649430898
38330,경상남도,창녕군,1.0,0.3111038402213335,0.2451238677310948,0.8294472004326947,0.33333333333333337,0.5833710022049315,21261.929565375056
38113,경상남도,창원시 마산합포구,1.0,0.5252216296703636,0.11690839023250137,0.6639929427664667,0.0,0.0,10136.66523433743
38114,경상남도,창원시 마산회원구,1.0,0.5475145545284765,0.0025407206092521338,0.518127561811724,0.0,0.0,212.9981524804947
38111,경상남도,창원시 의창구,1.0,0.7957908705507015,0.10889546099960282,0.6602136127153271,0.33333333333333337,0.0,9441.459106434526
38360,경상남도,하동군,1.0,0.2179187656810635,0.08857683786790875,0.8157920974166089,0.6666666666666667,0.0,7678.354255325333
38320,경상남도,함안군,1.0,0.268652085031603,0.2530012922622672,0.7607271885211893,0.33333333333333337,0.6038010379576195,21945.454066504444
38380,경상남도,함양군,1.0,0.22987603193050932,0.09009568371172749,0.7448843139865662,0.5283208335737188,0.0,7810.136844945559
38400,경상남도,합천군,1.0,0.21945073092509348,0.16194617563351485,0.9019593971236608,0.7739760316291208,0.6167232026291146,14044.631985348306
37100,경상북도,경산시,0.7930615766593618,0.6366618401441793,0.2560510694125341,0.9062330268678903,0.0,0.38559421281711914,22211.63093907167
37020,경상북도,경주시,0.7930615766593618,0.615102869153306,0.182367906861338,0.9999999999999999,0.5283208335737188,0.6131066295182014,15818.196431713006
37370,경상북도,고령군,0.7930615766593618,0.0710379771402816,0.29292453369068533,0.787887481942382,0.33333333333333337,0.6652859696945915,25411.115659016206
37050,경상북도,구미시,0.7930615766593618,0.8056067274238035,0.1952456383042838,0.9019593971236608,0.9357849740192014,0.5179576283859035,16935.67552124616
37310,경상북도,군위군,0.7930615766593618,0.06022476224956108,0.16741907574377493,0.7914435358293389,0.5283208335737188,0.7954986086480672,14521.030229150647
37030,경상북도,김천시,0.7930615766593618,0.46517796405316814,0.1626649655672348,0.9223326534771433,0.0,0.6712858624991018,14108.500239398882
37090,경상북도,문경시,0.7930615766593618,0.30051460296150667,0.1024406084226097,0.846711661484574,0.33333333333333337,0.0,8882.836212185068
37410,경상북도,봉화군,0.7930615766593618,0.1438905559642465,0.0778891663921156,0.7958871740366436,0.5283208335737188,0.5977859813693464,6752.526491343331
37080,경상북도,상주시,0.7930615766593618,0.3612424039678448,0.19084022306082388,0.9854032955035684,0.7739760316291208,0.6158233355134229,16553.33206782352
37380,경상북도,성주군,0.7930615766593618,0.22844089826482739,0.15552689937267106,0.7914435358293389,0.7739760316291208,0.6695946139191136,13489.194093812004
37040,경상북도,안동시,0.7930615766593618,0.4974595953284937,0.12157399580943039,0.8608657130334685,0.0,0.7389063997092699,10543.048307917214
37350,경상북도,영덕군,0.7930615766593618,0.1656800425795928,0.02499599686679682,0.6836774658051011,0.0,0.4448344737177048,2162.9361435291567
37340,경상북도,영양군,0.7930615766593618,0.0,0.008823693598136405,0.518127561811724,0.0,0.0,759.6449177979779
37060,경상북도,영주시,0.7930615766593618,0.4262411882876025,0.2887017219227204,0.9413347405329591,0.33333333333333337,0.7452399356210635,25044.741445612934
37070,경상북도,영천시,0.7930615766593618,0.3806104335378713,0.2514527314558064,0.902642885703496,0.33333333333333337,0.7856865519388232,21812.644405541472
37400,경상북도,예천군,0.7930615766593618,0.2835647673258763,0.1754227985969973,0.8302105535398306,0.5283208335737188,0.0,15215.521586017083
37420,경상북도,울진군,0.7930615766593618,0.25047758739322035,0.02100167297310145,0.682592853265005,0.33333333333333337,0.0,1816.386718739754
37320,경상북도,의성군,0.7930615766593618,0.2620712655672732,0.1333494133291927,0.784766095130669,0.5283208335737188,0.6493177883273961,11564.831083832414
37360,경상북도,청도군,0.7930615766593618,0.19241541926362382,0.09390348476886182,0.8376242334332326,0.0,0.0,8142.018339447891
37330,경상북도,청송군,0.7930615766593618,0.06153003245096533,0.02475504674232725,0.6482242563365611,0.0,0.41830138607793954,2142.016525726088
37390,경상북도,칠곡군,0.7930615766593618,0.411299471048848,0.17110651829351706,0.7914435358293389,0.6666666666666667,0.0,14841.034740973797
37011,경상북도,포항시 남구,0.7930615766593618,0.5963781768059531,0.0,0.6999805713506924,0.0,0.0,-5.918118447314568
37012,경상북도,포항시 북구,0.7930615766593618,0.638507256436426,0.09019166904848173,0.8429384849295688,0.0,0.1003878519252367,7820.009277283477
24050,광주광역시,광산구,0.5253609272159849,0.8545604370484114,0.06946119018872997,0.6272663863312609,0.0,0.0,6023.278084856549
24010,광주광역시,동구,0.5253609272159849,0.4165906434823903,0.0,0.2920713428895116,0.0,0.0,-3.9027348886302677
24040,광주광역시,북구,0.5253609272159849,0.7813935124638425,0.016331116632870856,0.636633631776035,0.0,0.0,1413.170449332064
24020,광주광역시,서구,0.5253609272159849,0.7128788660144298,0.006538564025830934,0.540778741702866,0.0,0.0,563.4691508043495
22070,대구광역시,달서구,0.5964276068828127,0.8683688571294201,0.002563698874570954,0.5884647691314968,0.0,0.0,218.05550001910598
22310,대구광역시,달성군,0.5964276068828127,0.5671973229996654,0.06636228912053004,0.7362381000327616,0.0,0.0,5753.803940046437
22020,대구광역시,동구,0.5964276068828127,0.7247298088925223,0.020108233833878643,0.7018915753328522,0.0,0.0,1740.364786863659
22050,대구광역시,북구,0.5964276068828127,0.764858210349388,0.030382426290277167,0.6523354754758965,0.0,0.0,2631.8663765650927
22060,대구광역시,수성구,0.5964276068828127,0.7548813509003427,0.003964312270795724,0.5863203515085973,0.0,0.0,339.57084906066285
25050,대전광역시,대덕구,0.5110936278254243,0.524484028906711,0.0018922271196838124,0.34902160393139,0.0,0.0,160.4031262293319
25010,대전광역시,동구,0.5110936278254243,0.5852228014995116,0.0015410744004713762,0.45211243784442484,0.0,0.02925013776660578,129.9341295408325
25030,대전광역시,서구,0.5110936278254243,0.7862423795395874,0.04227521466639509,0.6335801066039998,0.0,0.0,3664.447693167956
25040,대전광역시,유성구,0.5110936278254243,0.7308140824880258,0.013929771236777229,0.5884647691314968,0.0,0.0,1204.9095765258012
21010,대전광역시,중구,0.5110936278254243,0.5997988725915402,0.014847809593107674,0.38036359426059463,0.0,0.0,1284.5669978927278
11160,부산광역시,강서구,0.6388533872189228,0.46012863366683376,0.024346906211141637,0.3368002794966108,0.0,0.0,2107.8302134267688
